date,sise,trading
2010.07.06,"83,300","69,287"
2010.07.07,"82,500","65,448"
2010.07.08,"82,700","39,545"
2010.07.09,"83,900","52,593"
2010.07.12,"84,500","54,958"
2010.07.13,"83,800","81,033"
2010.07.14,"82,800","170,654"
2010.07.15,"82,700","186,280"
2010.07.16,"82,500","88,315"
2010.07.19,"81,400","52,171"
2010.07.20,"83,500","107,364"
2010.07.21,"84,500","83,344"
2010.07.22,"85,000","187,906"
2010.07.23,"85,700","95,882"
2010.07.26,"85,500","84,554"
2010.07.27,"85,000","82,504"
2010.07.28,"83,900","46,114"
2010.07.29,"83,800","69,915"
2010.07.30,"85,000","70,257"
2010.08.02,"86,000","61,237"
2010.08.03,"80,000","263,829"
2010.08.04,"79,000","356,324"
2010.08.05,"79,100","89,228"
2010.08.06,"78,300","78,927"
2010.08.09,"75,200","239,304"
2010.08.10,"74,900","213,581"
2010.08.11,"72,800","168,675"
2010.08.12,"73,000","103,693"
2010.08.13,"73,300","103,881"
2010.08.16,"73,800","122,803"
2010.08.17,"74,900","203,428"
2010.08.18,"72,800","232,336"
2010.08.19,"73,800","198,023"
2010.08.20,"73,100","113,441"
2010.08.23,"73,100","66,787"
2010.08.24,"68,400","248,751"
2010.08.25,"69,000","131,563"
2010.08.26,"71,500","328,378"
2010.08.27,"71,500","137,000"
2010.08.30,"71,400","77,342"
2010.08.31,"70,300","152,492"
2010.09.01,"72,200","105,618"
2010.09.02,"72,000","175,887"
2010.09.03,"71,500","117,849"
2010.09.06,"70,700","113,092"
2010.09.07,"69,800","191,485"
2010.09.08,"69,800","242,202"
2010.09.09,"68,800","158,190"
2010.09.10,"69,900","196,650"
2010.09.13,"71,500","241,382"
2010.09.14,"74,800","644,607"
2010.09.15,"74,700","315,035"
2010.09.16,"73,500","116,617"
2010.09.17,"74,600","156,667"
2010.09.20,"74,500","81,459"
2010.09.24,"75,200","123,344"
2010.09.27,"75,600","129,288"
2010.09.28,"75,500","224,079"
2010.09.29,"77,000","358,524"
2010.09.30,"78,800","316,472"
2010.10.01,"78,600","222,394"
2010.10.04,"76,100","169,057"
2010.10.05,"79,700","270,232"
2010.10.06,"81,900","328,268"
2010.10.07,"82,000","209,062"
2010.10.08,"81,100","108,928"
2010.10.11,"81,300","91,653"
2010.10.12,"82,000","348,878"
2010.10.13,"82,400","68,291"
2010.10.14,"81,100","134,687"
2010.10.15,"80,400","124,166"
2010.10.18,"80,500","98,029"
2010.10.19,"80,900","82,481"
2010.10.20,"81,400","70,616"
2010.10.21,"80,400","44,540"
2010.10.22,"79,000","65,679"
2010.10.25,"80,300","58,721"
2010.10.26,"78,300","90,012"
2010.10.27,"78,700","155,254"
2010.10.28,"78,300","45,935"
2010.10.29,"78,500","80,367"
2010.11.01,"81,300","118,500"
2010.11.02,"81,800","256,540"
2010.11.03,"82,700","368,713"
2010.11.04,"83,100","114,369"
2010.11.05,"81,200","119,069"
2010.11.08,"80,900","52,903"
2010.11.09,"80,400","69,149"
2010.11.10,"80,200","55,664"
2010.11.11,"78,300","147,162"
2010.11.12,"78,200","128,242"
2010.11.15,"77,900","91,359"
2010.11.16,"75,900","83,116"
2010.11.17,"74,400","103,213"
2010.11.18,"78,600","129,054"
2010.11.19,"78,300","58,541"
2010.11.22,"79,000","322,226"
2010.11.23,"79,700","94,417"
2010.11.24,"80,000","182,123"
2010.11.25,"79,500","76,639"
2010.11.26,"75,400","85,845"
2010.11.29,"74,800","85,081"
2010.11.30,"76,500","152,294"
2010.12.01,"76,300","197,412"
2010.12.02,"75,600","55,083"
2010.12.03,"75,700","60,923"
2010.12.06,"74,700","95,070"
2010.12.07,"75,500","68,233"
